player_id, year, batter_hand, batters_faced, hits, doubles, triples, home_runs, walks, strikeouts, intentional_walks, hit_batters
612672.0, 2014, L, 189, 48, 7, 1, 3, 7, 32, 0, 2
612672.0, 2014, R, 583, 145, 36, 1, 20, 28, 104, 2, 1
612672.0, 2015, L, 187, 39, 7, 1, 3, 6, 32, 0, 1
612672.0, 2015, R, 605, 153, 43, 3, 25, 35, 121, 0, 4
329092.0, 2014, L, 88, 7, 1, 0, 1, 8, 28, 1, 3
329092.0, 2014, R, 60, 20, 2, 0, 1, 5, 4, 1, 2
329092.0, 2015, L, 94, 22, 2, 0, 2, 3, 18, 0, 6
329092.0, 2015, R, 23, 7, 2, 0, 0, 2, 4, 0, 0
571561.0, 2014, L, 58, 10, 1, 0, 1, 9, 17, 1, 0
571561.0, 2014, R, 222, 52, 11, 0, 11, 26, 44, 1, 1
571561.0, 2015, L, 55, 12, 4, 1, 2, 6, 14, 0, 3
571561.0, 2015, R, 100, 19, 7, 0, 1, 19, 25, 3, 0
518553.0, 2014, L, 150, 29, 6, 1, 2, 10, 54, 1, 1
518553.0, 2014, R, 125, 29, 6, 2, 1, 11, 30, 1, 0
518553.0, 2015, L, 99, 20, 5, 1, 1, 17, 18, 2, 1
518553.0, 2015, R, 144, 35, 6, 0, 3, 10, 30, 1, 0
592222.0, 2014, L, 22, 4, 1, 0, 0, 1, 8, 0, 0
592222.0, 2014, R, 32, 10, 3, 0, 0, 3, 6, 0, 0
592222.0, 2015, L, 34, 7, 1, 0, 2, 2, 7, 1, 0
592222.0, 2015, R, 32, 5, 0, 1, 2, 4, 6, 1, 1
518560.0, 2014, L, 63, 13, 5, 0, 2, 7, 11, 1, 1
518560.0, 2014, R, 55, 15, 3, 0, 3, 6, 5, 0, 0
521055.0, 2014, L, 69, 9, 1, 1, 2, 15, 12, 2, 1
521055.0, 2014, R, 69, 15, 1, 1, 1, 8, 20, 0, 2
461325.0, 2014, L, 149, 32, 4, 0, 3, 14, 35, 0, 0
461325.0, 2014, R, 129, 15, 3, 1, 2, 9, 47, 1, 1
461325.0, 2015, L, 157, 19, 5, 0, 3, 17, 33, 2, 0
461325.0, 2015, R, 144, 30, 6, 0, 5, 14, 31, 0, 4
502171.0, 2014, L, 333, 62, 12, 0, 7, 24, 66, 1, 4
502171.0, 2014, R, 348, 80, 13, 0, 4, 23, 83, 0, 6
457435.0, 2014, L, 114, 27, 5, 1, 2, 8, 26, 0, 0
457435.0, 2014, R, 143, 42, 7, 1, 3, 12, 15, 2, 2
457435.0, 2015, L, 30, 8, 2, 0, 1, 2, 10, 0, 0
457435.0, 2015, R, 26, 7, 3, 0, 1, 3, 2, 2, 0
595918.0, 2015, L, 29, 10, 2, 0, 1, 1, 7, 1, 0
595918.0, 2015, R, 15, 4, 0, 0, 0, 0, 2, 0, 0
543037.0, 2014, L, 272, 60, 9, 4, 6, 26, 60, 1, 5
543037.0, 2014, R, 299, 67, 15, 1, 5, 14, 78, 0, 4
543037.0, 2015, L, 416, 85, 14, 1, 5, 26, 101, 1, 7
543037.0, 2015, R, 416, 98, 17, 4, 6, 18, 101, 0, 3
488786.0, 2014, L, 49, 10, 3, 0, 0, 6, 10, 1, 0
488786.0, 2014, R, 105, 29, 5, 0, 6, 12, 14, 0, 1
488786.0, 2015, L, 5, 0, 0, 0, 0, 2, 0, 0, 0
488786.0, 2015, R, 6, 1, 1, 0, 0, 0, 1, 0, 0
525768.0, 2014, L, 28, 6, 2, 0, 0, 2, 7, 0, 1
525768.0, 2014, R, 62, 12, 0, 0, 2, 9, 8, 0, 1
518567.0, 2014, L, 364, 96, 16, 3, 8, 17, 46, 1, 4
518567.0, 2014, R, 355, 67, 17, 0, 10, 22, 69, 1, 0
518567.0, 2015, L, 241, 63, 14, 2, 7, 7, 25, 0, 1
518567.0, 2015, R, 258, 66, 19, 1, 11, 17, 38, 2, 0
517008.0, 2014, L, 55, 10, 1, 0, 0, 8, 6, 0, 0
517008.0, 2014, R, 42, 9, 2, 0, 1, 2, 7, 0, 0
517008.0, 2015, L, 238, 59, 10, 1, 4, 23, 42, 3, 0
517008.0, 2015, R, 219, 53, 4, 0, 5, 8, 46, 1, 4
112526.0, 2014, L, 439, 109, 21, 3, 9, 18, 74, 2, 1
112526.0, 2014, R, 407, 109, 20, 0, 13, 12, 77, 1, 4
112526.0, 2015, L, 425, 117, 20, 1, 11, 12, 68, 2, 2
112526.0, 2015, R, 390, 100, 21, 1, 14, 12, 68, 3, 2
543045.0, 2015, L, 44, 10, 0, 0, 1, 7, 9, 0, 0
543045.0, 2015, R, 237, 55, 14, 1, 6, 14, 50, 1, 3
475857.0, 2014, L, 79, 17, 4, 2, 1, 13, 13, 1, 0
475857.0, 2014, R, 123, 15, 4, 0, 2, 9, 37, 0, 2
475857.0, 2015, L, 22, 10, 1, 0, 2, 4, 1, 0, 0
475857.0, 2015, R, 32, 10, 1, 0, 2, 3, 5, 0, 0
608641.0, 2015, L, 26, 7, 1, 0, 0, 2, 6, 1, 1
608641.0, 2015, R, 104, 21, 6, 1, 3, 8, 23, 1, 0
571578.0, 2015, L, 76, 15, 5, 0, 1, 4, 21, 0, 0
571578.0, 2015, R, 281, 76, 18, 2, 8, 13, 57, 0, 2
429781.0, 2014, L, 374, 103, 22, 2, 9, 34, 35, 2, 0
429781.0, 2014, R, 313, 88, 19, 2, 11, 6, 44, 0, 5
429781.0, 2015, L, 65, 19, 6, 0, 3, 8, 5, 0, 0
429781.0, 2015, R, 49, 18, 4, 0, 1, 0, 9, 0, 0
543054.0, 2014, L, 387, 84, 11, 2, 5, 48, 59, 0, 0
543054.0, 2014, R, 379, 89, 17, 1, 4, 25, 56, 1, 3
543054.0, 2015, L, 142, 28, 9, 3, 3, 17, 26, 1, 0
543054.0, 2015, R, 154, 35, 2, 1, 7, 16, 21, 0, 1
571584.0, 2015, L, 20, 7, 2, 0, 2, 1, 6, 0, 0
571584.0, 2015, R, 25, 7, 0, 0, 2, 0, 5, 0, 0
425840.0, 2014, L, 99, 24, 6, 0, 3, 8, 25, 1, 1
425840.0, 2014, R, 187, 42, 10, 0, 3, 15, 38, 2, 2
425840.0, 2015, L, 109, 18, 2, 0, 4, 6, 26, 0, 2
425840.0, 2015, R, 160, 40, 6, 0, 8, 16, 32, 2, 2
543056.0, 2014, L, 9, 3, 0, 0, 0, 1, 2, 0, 0
543056.0, 2014, R, 13, 2, 1, 0, 1, 1, 2, 0, 0
543056.0, 2015, L, 35, 6, 1, 0, 0, 5, 4, 0, 0
543056.0, 2015, R, 37, 11, 6, 0, 0, 4, 7, 0, 0
572788.0, 2015, L, 97, 21, 5, 0, 3, 17, 16, 1, 0
572788.0, 2015, R, 96, 26, 5, 4, 2, 5, 19, 0, 2
543070.0, 2014, L, 107, 26, 5, 1, 4, 10, 11, 1, 0
543070.0, 2014, R, 137, 26, 2, 1, 6, 14, 23, 0, 0
456501.0, 2014, L, 450, 79, 11, 1, 9, 36, 107, 0, 6
456501.0, 2014, R, 511, 90, 23, 1, 13, 29, 135, 2, 9
456501.0, 2015, L, 406, 81, 21, 1, 7, 25, 96, 1, 2
456501.0, 2015, R, 460, 113, 23, 4, 14, 21, 80, 0, 6
592238.0, 2014, L, 129, 34, 8, 1, 0, 13, 20, 2, 3
592238.0, 2014, R, 180, 48, 9, 0, 2, 5, 26, 0, 3
433579.0, 2014, L, 211, 48, 11, 3, 3, 17, 22, 0, 3
433579.0, 2014, R, 644, 157, 39, 2, 22, 57, 107, 1, 6
433579.0, 2015, L, 181, 40, 9, 1, 8, 9, 29, 0, 2
433579.0, 2015, R, 587, 155, 38, 4, 16, 47, 95, 1, 1
506433.0, 2014, L, 386, 85, 16, 2, 11, 38, 116, 0, 1
506433.0, 2014, R, 219, 48, 12, 1, 2, 11, 66, 1, 1
434678.0, 2015, L, 4, 2, 0, 0, 0, 0, 0, 0, 0
434678.0, 2015, R, 6, 1, 0, 0, 0, 0, 2, 0, 0
605200.0, 2015, L, 60, 6, 0, 0, 1, 9, 13, 0, 0
605200.0, 2015, R, 79, 20, 7, 0, 1, 6, 11, 0, 0
451584.0, 2014, L, 144, 24, 1, 2, 0, 17, 52, 0, 0
451584.0, 2014, R, 135, 14, 2, 0, 0, 6, 57, 0, 3
451584.0, 2015, L, 144, 19, 3, 1, 2, 13, 43, 0, 0
451584.0, 2015, R, 107, 14, 6, 1, 1, 7, 35, 1, 0
465679.0, 2014, L, 233, 50, 8, 2, 4, 31, 40, 1, 4
465679.0, 2014, R, 210, 47, 10, 0, 5, 15, 43, 1, 6
465679.0, 2015, L, 51, 12, 2, 2, 2, 4, 12, 0, 2
465679.0, 2015, R, 45, 12, 4, 0, 1, 5, 5, 0, 1
518603.0, 2014, L, 73, 14, 4, 2, 0, 4, 19, 3, 0
518603.0, 2014, R, 146, 31, 5, 1, 4, 8, 30, 1, 3
518603.0, 2015, L, 143, 27, 9, 0, 3, 17, 24, 2, 1
518603.0, 2015, R, 219, 65, 14, 2, 6, 15, 44, 0, 4
594798.0, 2014, L, 238, 48, 11, 2, 3, 23, 56, 0, 1
594798.0, 2014, R, 327, 69, 14, 0, 4, 20, 88, 2, 0
594798.0, 2015, L, 387, 89, 13, 0, 12, 18, 104, 0, 2
594798.0, 2015, R, 364, 60, 11, 0, 4, 20, 101, 2, 0
447755.0, 2014, L, 49, 5, 0, 0, 0, 10, 10, 0, 2
447755.0, 2014, R, 65, 14, 3, 1, 3, 9, 11, 0, 1
447755.0, 2015, L, 61, 11, 2, 0, 4, 8, 18, 1, 0
447755.0, 2015, R, 68, 17, 7, 0, 1, 6, 12, 0, 1
451773.0, 2014, L, 8, 1, 0, 0, 0, 3, 0, 1, 0
451773.0, 2014, R, 5, 2, 0, 0, 0, 0, 0, 0, 0
523989.0, 2014, L, 239, 65, 15, 4, 4, 21, 35, 0, 0
523989.0, 2014, R, 202, 51, 9, 0, 8, 14, 39, 0, 2
523989.0, 2015, L, 410, 115, 32, 0, 20, 38, 60, 1, 3
523989.0, 2015, R, 399, 78, 10, 1, 12, 25, 90, 2, 1
517414.0, 2014, L, 163, 33, 8, 1, 3, 18, 35, 1, 1
517414.0, 2014, R, 176, 38, 11, 1, 3, 17, 51, 1, 2
517414.0, 2015, L, 121, 25, 5, 0, 1, 18, 28, 0, 0
517414.0, 2015, R, 187, 38, 8, 0, 6, 15, 45, 2, 1
543101.0, 2014, L, 72, 22, 4, 0, 3, 2, 14, 0, 1
543101.0, 2014, R, 74, 18, 6, 0, 1, 3, 12, 0, 1
543101.0, 2015, L, 415, 98, 26, 1, 12, 40, 81, 3, 2
543101.0, 2015, R, 370, 96, 17, 2, 5, 15, 70, 2, 3
628333.0, 2014, L, 208, 47, 7, 1, 4, 20, 24, 0, 3
628333.0, 2014, R, 196, 38, 6, 0, 2, 12, 41, 0, 2
628333.0, 2015, L, 251, 62, 14, 4, 5, 17, 26, 1, 6
628333.0, 2015, R, 296, 80, 12, 1, 12, 15, 43, 2, 3
446321.0, 2014, L, 93, 19, 1, 0, 0, 3, 13, 1, 3
446321.0, 2014, R, 181, 49, 9, 0, 5, 18, 26, 3, 2
446321.0, 2015, L, 92, 18, 3, 0, 1, 9, 17, 1, 5
446321.0, 2015, R, 196, 64, 14, 2, 9, 27, 24, 0, 1
545064.0, 2014, L, 14, 2, 1, 0, 0, 0, 6, 0, 0
545064.0, 2014, R, 10, 2, 1, 0, 0, 3, 2, 0, 0
545064.0, 2015, L, 29, 6, 0, 0, 1, 2, 6, 0, 0
545064.0, 2015, R, 49, 10, 2, 0, 1, 4, 12, 0, 0
471822.0, 2014, L, 60, 14, 2, 1, 1, 8, 13, 2, 0
471822.0, 2014, R, 82, 15, 4, 0, 2, 6, 24, 2, 0
471822.0, 2015, L, 120, 26, 8, 0, 4, 12, 21, 3, 2
471822.0, 2015, R, 135, 32, 4, 2, 5, 6, 49, 0, 1
285079.0, 2014, L, 407, 79, 24, 2, 6, 41, 72, 1, 5
285079.0, 2014, R, 507, 112, 24, 3, 20, 33, 101, 1, 9
285079.0, 2015, L, 417, 86, 18, 3, 11, 32, 48, 0, 2
285079.0, 2015, R, 467, 109, 19, 5, 14, 29, 78, 1, 9
518617.0, 2014, L, 100, 22, 3, 0, 1, 5, 38, 0, 0
518617.0, 2014, R, 213, 44, 10, 2, 3, 30, 62, 5, 3
518617.0, 2015, L, 109, 25, 3, 0, 2, 13, 24, 0, 2
518617.0, 2015, R, 151, 28, 9, 0, 3, 18, 45, 0, 1
448281.0, 2014, L, 77, 9, 3, 0, 0, 0, 32, 0, 0
448281.0, 2014, R, 159, 29, 3, 0, 5, 8, 57, 1, 0
448281.0, 2015, L, 14, 3, 1, 0, 1, 3, 3, 0, 0
448281.0, 2015, R, 43, 9, 2, 0, 0, 2, 12, 0, 0
467094.0, 2014, L, 113, 34, 7, 0, 2, 9, 18, 0, 1
467094.0, 2014, R, 251, 57, 19, 0, 10, 24, 33, 0, 1
467094.0, 2015, L, 76, 16, 1, 0, 1, 5, 21, 0, 0
467094.0, 2015, R, 252, 71, 18, 0, 9, 21, 35, 1, 1
445153.0, 2014, L, 83, 14, 4, 1, 1, 11, 19, 0, 3
445153.0, 2014, R, 65, 14, 4, 0, 1, 8, 8, 2, 0
275933.0, 2014, L, 87, 18, 8, 0, 1, 7, 16, 0, 0
275933.0, 2014, R, 78, 18, 4, 1, 1, 13, 9, 2, 0
475138.0, 2014, L, 4, 1, 1, 0, 0, 1, 2, 0, 0
475138.0, 2014, R, 9, 1, 0, 0, 0, 1, 3, 0, 0
475138.0, 2015, L, 8, 4, 1, 0, 0, 1, 1, 0, 0
475138.0, 2015, R, 18, 5, 0, 0, 1, 1, 2, 0, 0
543118.0, 2015, L, 29, 4, 1, 0, 1, 4, 6, 0, 0
543118.0, 2015, R, 43, 12, 2, 0, 0, 5, 11, 0, 0
488846.0, 2014, L, 104, 23, 6, 0, 0, 5, 16, 0, 1
488846.0, 2014, R, 125, 29, 7, 0, 6, 15, 17, 2, 0
488846.0, 2015, L, 81, 19, 5, 0, 0, 10, 11, 2, 4
488846.0, 2015, R, 128, 27, 4, 1, 5, 11, 13, 2, 0
608648.0, 2015, L, 122, 28, 4, 1, 1, 11, 33, 0, 0
608648.0, 2015, R, 120, 28, 8, 1, 3, 9, 20, 0, 0
518633.0, 2014, L, 139, 17, 3, 0, 0, 13, 25, 1, 1
518633.0, 2014, R, 467, 96, 18, 2, 12, 40, 88, 1, 4
518633.0, 2015, L, 118, 26, 5, 1, 0, 7, 25, 0, 1
518633.0, 2015, R, 470, 111, 13, 4, 15, 46, 77, 0, 8
435043.0, 2014, L, 105, 19, 0, 2, 2, 9, 37, 0, 0
435043.0, 2014, R, 133, 30, 2, 1, 1, 8, 37, 1, 0
435043.0, 2015, L, 101, 15, 1, 0, 3, 15, 29, 1, 0
435043.0, 2015, R, 154, 32, 7, 2, 6, 17, 37, 3, 3
623430.0, 2015, L, 30, 4, 0, 0, 3, 6, 7, 1, 0
623430.0, 2015, R, 36, 8, 2, 0, 1, 0, 9, 0, 0
445197.0, 2014, L, 121, 24, 5, 0, 2, 9, 28, 0, 0
445197.0, 2014, R, 124, 23, 7, 0, 2, 13, 39, 1, 4
445197.0, 2015, L, 103, 20, 3, 1, 1, 12, 28, 0, 2
445197.0, 2015, R, 132, 26, 7, 1, 5, 17, 37, 1, 0
473879.0, 2014, L, 81, 19, 3, 0, 1, 11, 8, 4, 3
473879.0, 2014, R, 100, 22, 1, 2, 0, 4, 25, 0, 0
473879.0, 2015, L, 120, 25, 2, 0, 1, 8, 26, 1, 0
473879.0, 2015, R, 189, 40, 7, 0, 3, 13, 45, 0, 4
572831.0, 2014, L, 69, 12, 3, 0, 2, 3, 18, 0, 0
572831.0, 2014, R, 35, 7, 1, 0, 0, 3, 10, 0, 0
605218.0, 2015, L, 7, 2, 1, 0, 0, 1, 1, 0, 0
605218.0, 2015, R, 12, 1, 0, 0, 0, 2, 3, 0, 0
595191.0, 2015, L, 91, 22, 3, 2, 4, 8, 15, 0, 0
595191.0, 2015, R, 112, 18, 4, 1, 1, 5, 34, 0, 0
455092.0, 2014, L, 11, 4, 0, 0, 0, 0, 2, 0, 0
455092.0, 2014, R, 7, 0, 0, 0, 0, 1, 0, 0, 0
606273.0, 2014, L, 152, 28, 7, 1, 3, 16, 37, 0, 2
606273.0, 2014, R, 541, 123, 27, 0, 13, 48, 106, 3, 9
606273.0, 2015, L, 107, 22, 5, 0, 1, 8, 34, 0, 2
606273.0, 2015, R, 383, 84, 15, 2, 14, 36, 63, 1, 7
543135.0, 2014, L, 464, 129, 22, 5, 10, 19, 74, 3, 4
543135.0, 2014, R, 390, 94, 24, 1, 4, 24, 68, 2, 3
543135.0, 2015, L, 324, 92, 15, 0, 4, 27, 55, 0, 2
543135.0, 2015, R, 349, 83, 10, 1, 6, 22, 66, 0, 1
572362.0, 2014, L, 76, 19, 4, 3, 0, 6, 12, 0, 0
572362.0, 2014, R, 188, 52, 11, 0, 6, 9, 34, 1, 1
572362.0, 2015, L, 11, 4, 1, 1, 0, 0, 3, 0, 0
572362.0, 2015, R, 54, 12, 1, 0, 1, 2, 7, 0, 1
462136.0, 2014, L, 292, 60, 12, 1, 14, 21, 54, 0, 1
462136.0, 2014, R, 332, 77, 19, 1, 15, 23, 73, 0, 2
462136.0, 2015, L, 409, 76, 11, 4, 15, 29, 70, 2, 2
462136.0, 2015, R, 316, 58, 13, 1, 9, 26, 61, 0, 3
544727.0, 2014, L, 153, 39, 9, 1, 3, 17, 19, 4, 1
544727.0, 2014, R, 169, 20, 2, 1, 0, 15, 54, 1, 1
544727.0, 2015, L, 142, 27, 5, 0, 3, 13, 34, 1, 1
544727.0, 2015, R, 166, 32, 4, 1, 3, 6, 52, 0, 1
571656.0, 2014, L, 24, 8, 1, 1, 2, 2, 8, 0, 0
571656.0, 2014, R, 22, 4, 2, 1, 0, 3, 3, 0, 2
571656.0, 2015, L, 84, 28, 6, 0, 3, 11, 9, 2, 0
571656.0, 2015, R, 102, 25, 4, 2, 7, 6, 15, 0, 3
150035.0, 2014, L, 51, 12, 1, 1, 1, 7, 4, 2, 0
150035.0, 2014, R, 77, 20, 6, 1, 1, 8, 14, 0, 0
543144.0, 2014, L, 135, 29, 4, 0, 2, 12, 35, 0, 2
543144.0, 2014, R, 155, 29, 6, 0, 3, 10, 46, 1, 2
543144.0, 2015, L, 101, 20, 7, 0, 3, 8, 26, 2, 0
543144.0, 2015, R, 118, 33, 9, 1, 6, 9, 22, 0, 1
444857.0, 2014, L, 420, 103, 19, 4, 6, 30, 53, 4, 4
444857.0, 2014, R, 345, 82, 20, 0, 10, 20, 54, 1, 7
444857.0, 2015, L, 239, 57, 8, 2, 4, 14, 33, 1, 0
444857.0, 2015, R, 212, 58, 9, 1, 9, 13, 28, 0, 0
593140.0, 2015, L, 19, 4, 1, 0, 1, 2, 3, 0, 1
593140.0, 2015, R, 19, 5, 1, 0, 1, 2, 4, 0, 0
491703.0, 2014, L, 64, 7, 0, 0, 3, 7, 8, 0, 0
491703.0, 2014, R, 58, 13, 1, 0, 2, 4, 13, 0, 0
491703.0, 2015, L, 107, 28, 3, 0, 3, 10, 15, 5, 0
491703.0, 2015, R, 105, 29, 5, 4, 2, 8, 24, 1, 1
605228.0, 2014, L, 106, 24, 4, 2, 1, 9, 29, 0, 0
605228.0, 2014, R, 99, 12, 1, 0, 3, 4, 41, 1, 0
605228.0, 2015, L, 122, 38, 4, 2, 3, 7, 30, 0, 1
605228.0, 2015, R, 143, 23, 4, 0, 1, 7, 49, 0, 1
451661.0, 2014, L, 105, 26, 3, 1, 1, 6, 27, 3, 1
451661.0, 2014, R, 126, 24, 7, 1, 1, 11, 43, 0, 1
451661.0, 2015, L, 86, 18, 4, 3, 1, 7, 23, 1, 1
451661.0, 2015, R, 123, 21, 4, 0, 1, 12, 44, 2, 0
502272.0, 2014, L, 120, 28, 7, 0, 3, 7, 19, 0, 0
502272.0, 2014, R, 140, 36, 4, 3, 4, 3, 32, 0, 0
502272.0, 2015, L, 109, 29, 5, 2, 2, 2, 12, 0, 0
502272.0, 2015, R, 148, 32, 4, 0, 4, 6, 29, 0, 0
571666.0, 2014, L, 127, 22, 3, 0, 2, 10, 34, 1, 0
571666.0, 2014, R, 147, 24, 6, 0, 5, 7, 42, 0, 0
571666.0, 2015, L, 347, 72, 12, 3, 10, 26, 78, 2, 1
571666.0, 2015, R, 414, 90, 17, 4, 14, 38, 102, 3, 5
543155.0, 2014, L, 12, 4, 1, 0, 1, 0, 3, 0, 0
543155.0, 2014, R, 15, 3, 0, 0, 2, 1, 2, 0, 1
471896.0, 2014, L, 22, 2, 0, 0, 0, 2, 2, 0, 1
471896.0, 2014, R, 20, 8, 1, 0, 1, 1, 1, 0, 1
605232.0, 2014, L, 9, 3, 1, 0, 0, 0, 3, 0, 0
605232.0, 2014, R, 19, 3, 1, 0, 0, 1, 7, 0, 0
605232.0, 2015, L, 54, 9, 2, 0, 3, 7, 13, 0, 1
605232.0, 2015, R, 143, 28, 5, 1, 5, 14, 32, 0, 0
450729.0, 2014, L, 339, 83, 14, 2, 7, 13, 54, 0, 6
450729.0, 2014, R, 323, 70, 4, 2, 11, 11, 44, 0, 1
450729.0, 2015, L, 233, 56, 7, 1, 8, 13, 28, 2, 4
450729.0, 2015, R, 216, 64, 11, 2, 6, 11, 35, 1, 2
425856.0, 2014, L, 116, 31, 3, 1, 2, 10, 23, 0, 1
425856.0, 2014, R, 113, 24, 2, 0, 4, 3, 22, 0, 2
425856.0, 2015, L, 22, 2, 0, 0, 0, 4, 5, 0, 0
425856.0, 2015, R, 33, 9, 2, 0, 0, 0, 2, 0, 1
543169.0, 2014, L, 6, 2, 0, 0, 0, 0, 0, 0, 0
543169.0, 2014, R, 29, 10, 2, 1, 0, 3, 6, 0, 0
592314.0, 2014, L, 43, 13, 2, 1, 3, 4, 5, 0, 0
592314.0, 2014, R, 41, 10, 3, 0, 0, 3, 9, 0, 0
592314.0, 2015, L, 194, 58, 14, 2, 9, 13, 33, 0, 0
592314.0, 2015, R, 205, 54, 9, 0, 8, 16, 44, 0, 4
407911.0, 2014, L, 11, 4, 1, 0, 2, 1, 3, 0, 0
407911.0, 2014, R, 11, 3, 0, 0, 0, 2, 2, 0, 0
433585.0, 2014, L, 23, 6, 0, 0, 1, 1, 6, 1, 0
433585.0, 2014, R, 59, 12, 4, 0, 2, 2, 9, 0, 1
433585.0, 2015, L, 44, 14, 1, 0, 2, 4, 7, 0, 1
433585.0, 2015, R, 56, 13, 3, 0, 1, 5, 14, 0, 0
430630.0, 2014, L, 74, 16, 3, 0, 1, 8, 19, 0, 0
430630.0, 2014, R, 122, 24, 7, 0, 2, 10, 27, 2, 2
430630.0, 2015, L, 58, 17, 6, 0, 1, 6, 5, 2, 0
430630.0, 2015, R, 66, 10, 1, 0, 0, 12, 17, 1, 0
518693.0, 2014, L, 69, 17, 1, 0, 2, 7, 13, 0, 3
518693.0, 2014, R, 100, 17, 2, 0, 0, 12, 22, 0, 1
518693.0, 2015, L, 82, 18, 1, 0, 4, 15, 23, 0, 2
518693.0, 2015, R, 89, 13, 4, 0, 0, 10, 17, 0, 1
516910.0, 2014, L, 62, 19, 2, 0, 2, 2, 10, 0, 0
516910.0, 2014, R, 75, 14, 3, 0, 2, 5, 19, 1, 0
516910.0, 2015, L, 149, 46, 9, 0, 2, 14, 14, 0, 3
516910.0, 2015, R, 184, 42, 2, 0, 5, 12, 29, 1, 0
543184.0, 2014, L, 32, 4, 0, 1, 0, 1, 11, 0, 1
543184.0, 2014, R, 78, 21, 4, 1, 3, 9, 16, 1, 1
543184.0, 2015, L, 127, 30, 2, 0, 2, 9, 23, 0, 1
543184.0, 2015, R, 143, 45, 9, 1, 3, 16, 22, 2, 0
457117.0, 2014, L, 115, 27, 3, 0, 9, 10, 31, 2, 1
457117.0, 2014, R, 69, 20, 6, 1, 2, 4, 17, 0, 1
457117.0, 2015, L, 46, 9, 2, 0, 3, 4, 8, 0, 0
457117.0, 2015, R, 54, 11, 1, 0, 3, 7, 11, 0, 1
493117.0, 2014, L, 30, 10, 0, 0, 0, 3, 6, 1, 1
493117.0, 2014, R, 34, 8, 0, 0, 2, 3, 11, 1, 1
493117.0, 2015, L, 5, 1, 0, 0, 0, 0, 1, 0, 1
493117.0, 2015, R, 3, 1, 0, 0, 1, 0, 0, 0, 0
518703.0, 2014, L, 84, 19, 3, 0, 1, 2, 27, 0, 2
518703.0, 2014, R, 93, 21, 2, 0, 3, 7, 24, 0, 1
518703.0, 2015, L, 40, 4, 0, 0, 0, 2, 11, 0, 0
518703.0, 2015, R, 42, 5, 1, 0, 2, 3, 6, 2, 2
451596.0, 2014, L, 350, 74, 14, 1, 5, 31, 66, 1, 1
451596.0, 2014, R, 467, 121, 12, 1, 16, 23, 80, 1, 3
451596.0, 2015, L, 397, 97, 18, 5, 9, 37, 58, 0, 1
451596.0, 2015, R, 396, 96, 15, 3, 6, 31, 63, 0, 0
448802.0, 2014, L, 46, 14, 2, 0, 2, 1, 11, 0, 2
448802.0, 2014, R, 131, 25, 9, 1, 4, 6, 28, 0, 1
448802.0, 2015, L, 113, 26, 2, 0, 2, 6, 23, 0, 2
448802.0, 2015, R, 397, 80, 15, 0, 4, 24, 74, 0, 1
472610.0, 2014, L, 37, 6, 1, 0, 1, 5, 7, 0, 0
472610.0, 2014, R, 32, 8, 2, 0, 1, 8, 5, 0, 0
472610.0, 2015, L, 122, 35, 6, 0, 2, 17, 22, 7, 0
472610.0, 2015, R, 182, 37, 7, 2, 2, 20, 41, 1, 0
554340.0, 2014, L, 14, 1, 0, 0, 0, 1, 3, 0, 0
554340.0, 2014, R, 22, 5, 0, 0, 2, 0, 6, 0, 0
554340.0, 2015, L, 67, 11, 1, 0, 4, 3, 19, 0, 0
554340.0, 2015, R, 158, 33, 4, 0, 4, 7, 49, 1, 2
490063.0, 2014, L, 301, 61, 16, 1, 5, 24, 56, 0, 2
490063.0, 2014, R, 379, 82, 16, 1, 7, 26, 70, 2, 2
490063.0, 2015, L, 320, 87, 20, 1, 11, 29, 45, 0, 0
490063.0, 2015, R, 346, 89, 17, 0, 12, 28, 59, 3, 2
592332.0, 2014, L, 287, 64, 12, 3, 4, 29, 52, 0, 0
592332.0, 2014, R, 189, 47, 7, 0, 3, 9, 36, 0, 1
592332.0, 2015, L, 246, 51, 15, 0, 5, 18, 62, 1, 0
592332.0, 2015, R, 224, 58, 14, 1, 12, 11, 41, 0, 2
518715.0, 2015, L, 2, 0, 0, 0, 0, 0, 1, 0, 0
518715.0, 2015, R, 11, 1, 0, 0, 0, 1, 4, 0, 0
518716.0, 2014, L, 296, 67, 6, 1, 10, 24, 38, 0, 3
518716.0, 2014, R, 274, 61, 14, 1, 8, 19, 56, 0, 2
518716.0, 2015, L, 93, 34, 7, 2, 3, 5, 8, 3, 1
518716.0, 2015, R, 90, 21, 4, 0, 2, 6, 17, 0, 0
544993.0, 2014, L, 11, 1, 0, 0, 1, 1, 5, 0, 0
544993.0, 2014, R, 26, 5, 0, 0, 2, 4, 9, 0, 2
544993.0, 2015, L, 125, 20, 3, 0, 2, 19, 34, 2, 1
544993.0, 2015, R, 144, 25, 4, 0, 6, 7, 27, 1, 1
542674.0, 2014, L, 59, 17, 4, 0, 6, 6, 9, 0, 0
542674.0, 2014, R, 74, 13, 3, 0, 1, 8, 22, 1, 1
542674.0, 2015, L, 76, 16, 3, 1, 2, 12, 12, 1, 0
542674.0, 2015, R, 100, 25, 5, 2, 2, 14, 21, 2, 0
502043.0, 2014, L, 403, 98, 21, 4, 3, 35, 36, 0, 1
502043.0, 2014, R, 354, 80, 9, 0, 9, 22, 71, 0, 1
