player_id, pitcher_hand, batter_hand, pitch_type, count, speed, h_mov, v_mov, h_rel, v_rel
518703, L, L, Sinker, 12, 92.530000, 9.700000, 4.610000, 1.810000, 5.830000
518703, L, L, Slider, 84, 81.880000, -7.720000, -1.000000, 1.990000, 5.810000
518703, L, L, Curve, 5, 78.160000, -6.930000, -5.100000, 2.090000, 5.910000
450203, R, R, Fourseam, 35, 93.180000, -8.550000, 5.910000, -2.110000, 5.910000
450203, R, R, Sinker, 745, 92.660000, -9.520000, 1.990000, -2.220000, 5.890000
450203, R, R, Curve, 234, 79.490000, 8.950000, -6.900000, -2.240000, 5.910000
450203, R, R, Cutter, 2, 90.630000, -1.440000, 2.570000, -2.470000, 5.770000
450203, R, R, Split, 46, 85.910000, -10.690000, 0.300000, -2.300000, 5.840000
450203, R, L, Fourseam, 77, 93.000000, -7.950000, 6.050000, -2.160000, 6.050000
450203, R, L, Sinker, 650, 92.660000, -9.570000, 2.110000, -2.210000, 5.950000
450203, R, L, Curve, 319, 79.600000, 8.930000, -6.770000, -2.260000, 5.960000
450203, R, L, Cutter, 43, 90.280000, -1.580000, 3.040000, -2.460000, 5.850000
450203, R, L, Split, 176, 84.950000, -9.980000, 0.370000, -2.300000, 5.860000
502624, R, R, Fourseam, 1247, 92.280000, -3.510000, 10.410000, -1.100000, 6.220000
502624, R, R, Sinker, 478, 92.170000, -7.070000, 7.960000, -1.250000, 6.110000
502624, R, R, Change, 532, 82.560000, -9.530000, 7.790000, -1.350000, 6.070000
502624, R, R, Slider, 17, 88.040000, 2.970000, 3.420000, -0.850000, 6.100000
502624, R, R, Curve, 407, 77.530000, 3.460000, -6.430000, -1.120000, 6.170000
502624, R, R, Cutter, 106, 88.950000, 1.380000, 6.330000, -0.950000, 6.090000
502624, R, L, Fourseam, 634, 92.560000, -4.060000, 10.090000, -1.140000, 6.170000
502624, R, L, Sinker, 633, 91.870000, -7.410000, 8.070000, -1.280000, 6.130000
502624, R, L, Change, 684, 82.410000, -9.390000, 7.390000, -1.360000, 6.050000
502624, R, L, Curve, 293, 77.600000, 4.050000, -6.720000, -1.210000, 6.140000
502624, R, L, Cutter, 38, 89.590000, 0.850000, 6.040000, -1.100000, 6.060000
608328, R, R, Fourseam, 10, 90.080000, -3.620000, 11.050000, -1.670000, 6.430000
608328, R, R, Slider, 3, 84.450000, -0.060000, 1.130000, -2.200000, 6.410000
608328, R, R, Curve, 1, 77.210000, 2.450000, -8.660000, -2.150000, 6.590000
608328, R, L, Fourseam, 15, 90.590000, -2.730000, 10.190000, -1.880000, 6.480000
608328, R, L, Change, 5, 85.180000, -9.730000, 5.430000, -2.450000, 6.170000
608328, R, L, Slider, 1, 84.230000, 1.070000, 3.370000, -1.370000, 6.420000
608328, R, L, Curve, 4, 77.480000, 2.560000, -5.810000, -2.200000, 6.510000
592438, R, R, Fourseam, 8, 94.890000, -8.900000, 9.550000, -1.660000, 6.260000
592438, R, R, Curve, 6, 81.130000, 3.360000, -3.660000, -1.810000, 6.040000
592438, R, L, Fourseam, 17, 94.560000, -9.160000, 8.880000, -1.700000, 6.230000
592438, R, L, Change, 6, 82.320000, -10.060000, 5.460000, -1.660000, 6.220000
592438, R, L, Curve, 9, 80.920000, 4.440000, -3.460000, -1.900000, 6.020000
595032, R, R, Fourseam, 63, 90.850000, -3.910000, 10.990000, -0.810000, 6.480000
595032, R, R, Sinker, 52, 90.120000, -6.900000, 8.490000, -0.960000, 6.500000
595032, R, R, Change, 64, 83.130000, -8.240000, 3.040000, -0.900000, 6.400000
595032, R, R, Slider, 78, 82.940000, 3.530000, 2.040000, -0.990000, 6.380000
595032, R, R, Curve, 22, 77.170000, 4.010000, -1.960000, -0.960000, 6.390000
595032, R, L, Fourseam, 92, 90.710000, -3.770000, 10.470000, -0.800000, 6.430000
595032, R, L, Sinker, 38, 89.740000, -6.510000, 8.760000, -0.880000, 6.540000
595032, R, L, Change, 87, 83.130000, -7.960000, 3.460000, -0.900000, 6.360000
595032, R, L, Slider, 30, 82.420000, 3.700000, 2.350000, -1.090000, 6.400000
595032, R, L, Curve, 33, 76.990000, 3.790000, -2.550000, -0.930000, 6.370000
592741, L, R, Fourseam, 578, 92.200000, 7.070000, 10.370000, 0.740000, 6.090000
592741, L, R, Slider, 111, 82.040000, 0.140000, 0.560000, 0.870000, 6.050000
592741, L, R, Split, 369, 82.930000, 6.220000, 1.410000, 0.900000, 5.920000
592741, L, L, Fourseam, 287, 92.240000, 7.520000, 10.230000, 2.150000, 6.090000
592741, L, L, Slider, 182, 83.840000, 0.840000, 1.990000, 2.200000, 6.000000
592741, L, L, Split, 169, 83.310000, 6.750000, 1.380000, 2.320000, 5.940000
475054, R, R, Fourseam, 112, 94.080000, -4.020000, 9.260000, -1.880000, 6.270000
475054, R, R, Sinker, 233, 93.510000, -7.290000, 4.320000, -1.890000, 6.250000
475054, R, R, Slider, 304, 83.540000, 9.050000, -0.410000, -2.050000, 6.120000
475054, R, R, Cutter, 21, 87.570000, 5.340000, 2.470000, -1.980000, 6.190000
475054, R, L, Fourseam, 73, 93.930000, -3.820000, 9.290000, -1.850000, 6.270000
475054, R, L, Sinker, 233, 93.690000, -7.440000, 3.780000, -1.890000, 6.220000
475054, R, L, Change, 4, 85.790000, -8.430000, 3.670000, -1.990000, 6.120000
475054, R, L, Slider, 137, 82.830000, 9.450000, -1.230000, -2.070000, 6.110000
475054, R, L, Cutter, 27, 86.810000, 4.870000, 1.860000, -2.050000, 6.180000
592346, R, R, Fourseam, 366, 92.800000, -1.070000, 6.890000, -1.300000, 6.010000
592346, R, R, Sinker, 163, 92.270000, -5.700000, 5.100000, -1.410000, 6.080000
592346, R, R, Change, 37, 87.410000, -6.510000, 1.600000, -1.350000, 6.050000
592346, R, R, Slider, 218, 87.430000, 2.110000, 2.600000, -1.300000, 5.960000
592346, R, R, Curve, 22, 79.940000, 3.570000, -2.280000, -1.150000, 6.210000
592346, R, L, Fourseam, 257, 92.730000, -0.920000, 6.720000, -1.430000, 6.030000
592346, R, L, Sinker, 186, 91.730000, -5.990000, 4.830000, -1.450000, 6.040000
592346, R, L, Change, 101, 87.010000, -6.230000, 1.270000, -1.520000, 6.020000
592346, R, L, Slider, 86, 87.250000, 2.040000, 2.540000, -1.390000, 5.960000
592346, R, L, Curve, 54, 80.410000, 4.130000, -2.130000, -1.290000, 6.130000
425426, R, R, Fourseam, 66, 92.200000, -6.990000, 7.730000, -1.520000, 6.310000
425426, R, R, Sinker, 340, 92.230000, -8.690000, 5.550000, -1.640000, 6.290000
425426, R, R, Change, 7, 85.410000, -7.120000, 3.710000, -1.770000, 6.280000
425426, R, R, Slider, 69, 85.080000, -0.990000, 3.000000, -1.780000, 6.190000
425426, R, R, Curve, 7, 77.950000, 3.090000, -6.990000, -1.430000, 6.300000
425426, R, L, Fourseam, 47, 92.500000, -7.290000, 8.110000, -1.620000, 6.290000
425426, R, L, Sinker, 344, 92.240000, -8.650000, 5.450000, -1.760000, 6.250000
425426, R, L, Change, 39, 80.940000, -7.520000, 5.800000, -1.670000, 6.230000
425426, R, L, Slider, 39, 84.830000, -1.530000, 2.810000, -1.850000, 6.150000
425426, R, L, Curve, 6, 78.050000, 3.890000, -5.400000, -1.460000, 6.360000
425835, R, R, Fourseam, 48, 94.640000, -5.020000, 9.090000, -2.430000, 5.910000
425835, R, R, Change, 1, 85.290000, -7.330000, 8.110000, -2.530000, 5.840000
425835, R, R, Curve, 2, 79.180000, 3.920000, -4.740000, -2.870000, 5.840000
425835, R, R, Cutter, 47, 88.570000, 0.080000, 4.700000, -2.460000, 6.040000
425835, R, L, Fourseam, 33, 93.900000, -5.120000, 8.030000, -2.600000, 5.730000
425835, R, L, Change, 8, 85.570000, -7.890000, 5.250000, -2.530000, 5.510000
425835, R, L, Curve, 1, 76.340000, 3.940000, -3.640000, -2.570000, 5.890000
425835, R, L, Cutter, 30, 88.100000, 0.500000, 4.580000, -2.550000, 5.790000
502042, R, R, Fourseam, 1757, 95.850000, -3.310000, 10.430000, -1.310000, 6.390000
502042, R, R, Change, 102, 88.290000, -7.140000, 4.500000, -1.530000, 6.260000
502042, R, R, Slider, 1528, 88.710000, 3.010000, 0.090000, -1.360000, 6.400000
502042, R, L, Fourseam, 1703, 95.470000, -3.700000, 10.220000, -1.510000, 6.350000
502042, R, L, Change, 502, 87.090000, -7.500000, 4.460000, -1.720000, 6.230000
502042, R, L, Slider, 1151, 88.950000, 3.140000, 0.410000, -1.540000, 6.390000
605135, R, R, Fourseam, 183, 94.480000, -5.600000, 8.060000, -1.590000, 5.810000
605135, R, R, Sinker, 368, 93.400000, -8.520000, 6.200000, -1.560000, 5.840000
605135, R, R, Change, 3, 83.250000, -8.840000, 2.970000, -1.400000, 5.790000
605135, R, R, Slider, 194, 85.410000, 3.410000, 1.930000, -1.770000, 5.720000
605135, R, R, Curve, 154, 72.130000, 9.570000, -6.750000, -1.510000, 5.890000
605135, R, L, Fourseam, 336, 94.460000, -5.470000, 8.260000, -1.610000, 5.830000
605135, R, L, Sinker, 352, 93.530000, -8.500000, 6.000000, -1.570000, 5.830000
605135, R, L, Change, 155, 84.130000, -9.230000, 4.930000, -1.480000, 5.810000
605135, R, L, Slider, 210, 86.730000, 3.030000, 2.730000, -1.790000, 5.690000
605135, R, L, Curve, 177, 72.250000, 9.540000, -6.340000, -1.460000, 5.840000
571476, R, R, Fourseam, 120, 94.600000, -5.250000, 8.760000, -1.980000, 6.320000
571476, R, R, Sinker, 40, 93.500000, -7.100000, 5.610000, -1.900000, 6.270000
571476, R, R, Change, 53, 87.510000, -6.560000, 3.230000, -2.030000, 6.190000
571476, R, R, Slider, 74, 86.320000, 3.210000, 1.020000, -2.290000, 6.180000
571476, R, R, Curve, 6, 84.270000, 4.220000, -1.460000, -2.380000, 6.100000
571476, R, L, Fourseam, 133, 94.830000, -5.580000, 8.280000, -2.050000, 6.280000
571476, R, L, Sinker, 30, 93.910000, -7.940000, 5.430000, -1.950000, 6.200000
571476, R, L, Change, 77, 86.840000, -6.780000, 3.000000, -2.160000, 6.160000
571476, R, L, Slider, 19, 86.930000, 3.290000, 2.200000, -2.300000, 6.210000
571476, R, L, Curve, 6, 81.970000, 3.540000, -1.830000, -2.310000, 6.140000
425626, L, R, Sinker, 341, 89.560000, 11.170000, 7.180000, 2.380000, 5.720000
425626, L, R, Change, 257, 78.580000, 9.640000, 3.680000, 2.030000, 5.900000
425626, L, R, Slider, 143, 82.690000, 0.020000, 1.140000, 2.280000, 5.810000
425626, L, R, Curve, 27, 75.030000, -2.140000, -5.650000, 1.920000, 6.150000
425626, L, L, Sinker, 216, 89.470000, 11.380000, 7.320000, 2.460000, 5.690000
425626, L, L, Change, 24, 78.250000, 9.790000, 3.750000, 2.080000, 5.950000
425626, L, L, Slider, 183, 82.190000, -0.200000, 0.650000, 2.270000, 5.840000
425626, L, L, Curve, 20, 75.070000, -2.240000, -5.670000, 1.900000, 6.190000
606965, R, R, Fourseam, 354, 93.370000, -5.220000, 10.850000, -0.000000, 6.740000
606965, R, R, Change, 174, 81.920000, -7.000000, 3.420000, 0.150000, 6.670000
606965, R, R, Slider, 134, 83.060000, 4.630000, 2.740000, -0.240000, 6.610000
606965, R, R, Curve, 106, 77.290000, 6.900000, -5.470000, 0.080000, 6.620000
606965, R, L, Fourseam, 367, 93.130000, -5.360000, 10.470000, -0.030000, 6.710000
606965, R, L, Change, 323, 81.650000, -6.840000, 2.770000, 0.030000, 6.640000
606965, R, L, Slider, 48, 82.560000, 4.340000, 2.740000, -0.310000, 6.610000
606965, R, L, Curve, 70, 76.910000, 6.490000, -6.880000, 0.050000, 6.640000
501822, R, R, Fourseam, 484, 96.650000, -3.400000, 10.350000, -1.370000, 6.210000
501822, R, R, Sinker, 25, 96.120000, -6.680000, 7.390000, -1.480000, 6.120000
501822, R, R, Slider, 178, 86.370000, 2.790000, 1.260000, -1.540000, 6.210000
501822, R, R, Cutter, 77, 91.880000, 1.400000, 4.670000, -1.370000, 6.150000
501822, R, R, Split, 96, 87.590000, -5.920000, 3.580000, -1.600000, 6.180000
501822, R, L, Fourseam, 353, 96.480000, -3.420000, 10.150000, -1.430000, 6.190000
501822, R, L, Sinker, 31, 96.410000, -7.260000, 6.750000, -1.560000, 6.100000
501822, R, L, Change, 1, 87.260000, -6.790000, 2.740000, -1.590000, 6.140000
501822, R, L, Slider, 64, 85.740000, 2.870000, 1.340000, -1.570000, 6.210000
501822, R, L, Cutter, 13, 92.620000, 0.570000, 5.890000, -1.470000, 6.120000
501822, R, L, Split, 140, 88.030000, -6.290000, 3.790000, -1.490000, 6.160000
518790, R, R, Fourseam, 107, 90.110000, -5.610000, 6.980000, -2.780000, 5.710000
518790, R, R, Sinker, 823, 89.950000, -9.480000, 3.480000, -2.900000, 5.700000
518790, R, R, Change, 28, 83.770000, -8.240000, 1.620000, -2.980000, 5.530000
518790, R, R, Slider, 369, 77.400000, 7.440000, 0.860000, -3.000000, 5.520000
518790, R, R, Curve, 183, 75.270000, 8.040000, -4.940000, -2.900000, 5.760000
518790, R, L, Fourseam, 73, 89.390000, -5.620000, 6.260000, -2.600000, 5.650000
518790, R, L, Sinker, 744, 89.770000, -9.190000, 3.350000, -2.560000, 5.670000
518790, R, L, Change, 319, 82.840000, -8.500000, 1.920000, -2.670000, 5.550000
518790, R, L, Slider, 26, 77.660000, 7.010000, 0.940000, -2.860000, 5.500000
518790, R, L, Curve, 216, 74.490000, 8.700000, -5.290000, -2.640000, 5.750000
455119, R, R, Fourseam, 137, 94.920000, -2.240000, 8.290000, -2.240000, 6.520000
455119, R, R, Sinker, 13, 93.900000, -7.360000, 7.100000, -2.520000, 6.300000
455119, R, R, Slider, 47, 83.250000, 3.740000, -2.870000, -2.480000, 6.400000
455119, R, R, Cutter, 58, 89.470000, 2.770000, 3.980000, -2.430000, 6.430000
455119, R, L, Fourseam, 86, 94.870000, -2.040000, 7.940000, -2.340000, 6.510000
455119, R, L, Sinker, 1, 92.560000, -6.280000, 10.550000, -2.030000, 6.290000
455119, R, L, Slider, 11, 82.910000, 3.240000, -1.720000, -2.530000, 6.420000
455119, R, L, Cutter, 35, 89.680000, 2.770000, 4.300000, -2.530000, 6.420000
429780, L, R, Fourseam, 166, 89.760000, 6.550000, 11.550000, 1.250000, 6.570000
429780, L, R, Change, 134, 83.650000, 6.880000, 8.900000, 1.390000, 6.600000
429780, L, R, Curve, 43, 74.970000, -3.590000, -9.140000, 1.560000, 6.460000
429780, L, R, Cutter, 51, 85.260000, 1.270000, 5.300000, 1.650000, 6.390000
429780, L, L, Fourseam, 80, 89.710000, 7.230000, 11.190000, 1.310000, 6.540000
429780, L, L, Change, 12, 83.540000, 7.050000, 8.030000, 1.420000, 6.560000
429780, L, L, Curve, 26, 75.420000, -2.570000, -8.700000, 1.480000, 6.480000
429780, L, L, Cutter, 85, 84.920000, 0.930000, 4.630000, 1.690000, 6.350000
595371, L, R, Fourseam, 1, 89.170000, 1.870000, 8.610000, 1.940000, 5.390000
595371, L, R, Sinker, 24, 90.260000, 9.330000, 3.970000, 2.410000, 5.280000
595371, L, R, Change, 1, 84.380000, 8.890000, 5.940000, 2.510000, 5.420000
595371, L, R, Slider, 5, 81.150000, -0.110000, -2.280000, 2.570000, 5.470000
595371, L, L, Fourseam, 4, 90.530000, 5.040000, 7.240000, 2.330000, 5.170000
595371, L, L, Sinker, 4, 89.700000, 7.140000, 4.410000, 2.290000, 5.200000
595371, L, L, Slider, 19, 80.940000, -2.030000, -0.670000, 2.350000, 5.530000
607068, L, R, Fourseam, 2, 91.530000, 5.440000, 10.810000, 2.950000, 6.430000
607068, L, R, Sinker, 16, 91.790000, 10.840000, 7.660000, 2.960000, 6.400000
607068, L, R, Change, 6, 83.670000, 8.790000, 3.470000, 2.880000, 6.450000
607068, L, R, Slider, 1, 82.550000, 5.100000, 6.470000, 2.840000, 6.430000
607068, L, L, Fourseam, 2, 91.530000, 5.160000, 9.250000, 2.920000, 6.360000
607068, L, L, Sinker, 16, 91.490000, 10.220000, 8.490000, 2.930000, 6.430000
607068, L, L, Slider, 8, 83.090000, -0.240000, 4.310000, 2.960000, 6.350000
543734, L, R, Fourseam, 470, 90.420000, 5.900000, 7.700000, 2.000000, 6.190000
543734, L, R, Sinker, 573, 89.930000, 9.540000, 4.960000, 2.120000, 6.100000
543734, L, R, Change, 553, 82.270000, 7.600000, 3.890000, 2.150000, 6.140000
543734, L, R, Slider, 101, 82.620000, -0.030000, 1.140000, 2.010000, 6.160000
543734, L, R, Curve, 112, 79.010000, -1.150000, -2.980000, 2.070000, 6.250000
543734, L, R, Cutter, 711, 87.250000, 1.370000, 4.110000, 2.100000, 6.160000
543734, L, L, Fourseam, 119, 90.170000, 5.920000, 7.440000, 2.030000, 6.160000
543734, L, L, Sinker, 333, 90.380000, 9.480000, 4.900000, 2.110000, 6.100000
543734, L, L, Change, 70, 83.060000, 8.060000, 3.710000, 2.110000, 6.160000
543734, L, L, Slider, 84, 82.680000, -0.160000, 0.910000, 2.030000, 6.150000
543734, L, L, Curve, 54, 79.520000, -0.920000, -2.430000, 2.010000, 6.250000
543734, L, L, Cutter, 227, 87.000000, 1.390000, 3.910000, 2.080000, 6.170000
519242, L, R, Fourseam, 2472, 94.500000, 11.280000, 5.980000, 3.110000, 5.420000
519242, L, R, Sinker, 774, 92.400000, 12.320000, 2.980000, 3.130000, 5.310000
519242, L, R, Change, 1286, 86.240000, 12.960000, 2.460000, 3.140000, 5.140000
519242, L, R, Slider, 1146, 79.190000, -5.170000, -3.400000, 3.090000, 5.390000
519242, L, L, Fourseam, 430, 94.980000, 11.410000, 6.480000, 3.100000, 5.430000
519242, L, L, Sinker, 158, 92.520000, 12.130000, 2.760000, 3.110000, 5.310000
519242, L, L, Change, 112, 86.420000, 12.760000, 3.040000, 2.970000, 5.110000
519242, L, L, Slider, 364, 79.210000, -5.190000, -3.670000, 3.050000, 5.390000
434672, R, R, Fourseam, 107, 88.540000, -8.420000, 8.990000, -2.600000, 5.740000
434672, R, R, Change, 44, 77.520000, -8.470000, 4.250000, -2.690000, 5.720000
434672, R, R, Curve, 98, 78.890000, 3.970000, -0.010000, -2.660000, 5.570000
434672, R, L, Fourseam, 108, 87.880000, -7.520000, 9.020000, -2.650000, 5.740000
434672, R, L, Change, 64, 77.330000, -8.200000, 3.700000, -2.680000, 5.690000
434672, R, L, Curve, 17, 77.250000, 5.850000, 0.220000, -2.850000, 5.730000
608717, R, R, Fourseam, 112, 92.020000, -3.140000, 7.760000, -1.330000, 6.010000
608717, R, R, Sinker, 6, 92.860000, -8.000000, 6.560000, -1.290000, 6.040000
608717, R, R, Change, 3, 85.050000, -3.830000, 5.160000, -1.340000, 6.000000
608717, R, R, Slider, 51, 83.600000, 4.370000, -0.290000, -1.310000, 5.990000
608717, R, R, Curve, 8, 76.030000, 9.510000, -6.840000, -1.040000, 6.040000
608717, R, L, Fourseam, 75, 92.260000, -3.920000, 7.600000, -1.430000, 5.950000
608717, R, L, Sinker, 7, 92.820000, -7.850000, 6.880000, -1.410000, 5.940000
608717, R, L, Change, 20, 84.690000, -6.920000, 4.140000, -1.380000, 5.870000
608717, R, L, Slider, 9, 83.390000, 5.110000, -1.110000, -1.410000, 5.970000
608717, R, L, Curve, 18, 77.000000, 9.540000, -6.500000, -1.230000, 5.970000
501957, R, R, Fourseam, 1343, 92.820000, -2.830000, 11.040000, -2.760000, 6.650000
501957, R, R, Sinker, 461, 92.530000, -6.680000, 8.980000, -2.810000, 6.590000
501957, R, R, Change, 391, 84.220000, -5.650000, 7.720000, -2.730000, 6.700000
501957, R, R, Slider, 21, 83.970000, 3.110000, -1.530000, -2.720000, 6.530000
501957, R, R, Curve, 371, 75.730000, 3.840000, -10.370000, -2.640000, 6.540000
501957, R, R, Cutter, 462, 86.410000, 3.200000, 1.980000, -2.880000, 6.570000
501957, R, L, Fourseam, 1342, 92.680000, -2.810000, 10.740000, -2.830000, 6.620000
501957, R, L, Sinker, 391, 92.430000, -6.570000, 8.760000, -2.810000, 6.560000
501957, R, L, Change, 436, 84.350000, -5.500000, 7.440000, -2.710000, 6.670000
501957, R, L, Slider, 4, 85.590000, 3.630000, 0.320000, -3.070000, 6.510000
501957, R, L, Curve, 406, 77.120000, 4.770000, -10.340000, -2.770000, 6.490000
501957, R, L, Cutter, 211, 87.610000, 3.120000, 2.190000, -3.090000, 6.540000
458690, R, R, Sinker, 7, 91.580000, -9.550000, 4.840000, -2.920000, 6.790000
458690, R, R, Curve, 1, 83.290000, 5.160000, -5.190000, -2.840000, 6.710000
458690, R, L, Sinker, 9, 92.240000, -8.050000, 6.890000, -3.060000, 6.750000
458690, R, L, Curve, 3, 82.760000, 5.640000, -3.780000, -3.030000, 6.760000
519437, R, R, Fourseam, 183, 94.400000, -5.820000, 9.430000, -2.530000, 5.770000
519437, R, R, Slider, 169, 87.700000, 2.010000, 2.220000, -2.590000, 5.680000
519437, R, R, Curve, 9, 78.880000, 4.660000, -4.270000, -2.250000, 5.850000
519437, R, R, Cutter, 7, 87.630000, 1.290000, 2.810000, -2.670000, 5.620000
519437, R, L, Fourseam, 170, 94.310000, -5.820000, 9.150000, -2.580000, 5.740000
519437, R, L, Slider, 73, 87.420000, 2.050000, 2.040000, -2.680000, 5.620000
519437, R, L, Curve, 32, 78.560000, 4.890000, -4.220000, -2.440000, 5.810000
519437, R, L, Cutter, 1, 86.350000, 2.400000, 0.480000, -2.650000, 5.580000
432934, R, R, Fourseam, 990, 87.770000, -1.750000, 12.370000, -0.660000, 6.740000
432934, R, R, Change, 6, 79.270000, -3.620000, 10.850000, -0.540000, 6.930000
432934, R, R, Slider, 1026, 81.610000, 3.010000, 5.090000, -0.670000, 6.710000
432934, R, R, Curve, 1, 71.610000, 2.380000, -7.830000, -0.410000, 6.500000
432934, R, L, Fourseam, 1163, 87.600000, -1.850000, 12.130000, -0.610000, 6.710000
432934, R, L, Change, 47, 80.330000, -2.890000, 9.410000, -0.440000, 6.810000
432934, R, L, Slider, 817, 81.730000, 3.260000, 5.010000, -0.630000, 6.720000
432934, R, L, Curve, 7, 71.660000, 1.070000, -7.480000, -0.410000, 6.730000
548357, R, R, Fourseam, 488, 90.110000, -6.930000, 7.610000, -2.360000, 5.750000
548357, R, R, Sinker, 28, 89.330000, -8.570000, 4.150000, -2.590000, 5.580000
548357, R, R, Change, 183, 82.370000, -7.570000, 4.700000, -2.110000, 6.070000
548357, R, R, Curve, 81, 78.480000, 1.570000, -3.380000, -2.280000, 5.860000
548357, R, R, Cutter, 273, 86.450000, 0.410000, 5.590000, -2.300000, 5.980000
548357, R, L, Fourseam, 330, 90.550000, -6.830000, 7.680000, -2.370000, 5.810000
548357, R, L, Sinker, 5, 90.590000, -9.050000, 3.770000, -2.420000, 5.800000
548357, R, L, Change, 174, 82.170000, -7.910000, 4.200000, -2.210000, 6.030000
548357, R, L, Curve, 39, 78.280000, 2.100000, -3.970000, -2.330000, 5.870000
548357, R, L, Cutter, 136, 86.750000, -0.050000, 5.860000, -2.340000, 5.970000
543184, L, R, Fourseam, 805, 90.290000, 3.260000, 9.960000, 1.410000, 6.860000
543184, L, R, Sinker, 408, 90.600000, 6.180000, 9.430000, 1.410000, 6.840000
543184, L, R, Change, 93, 84.010000, 5.600000, 9.740000, 1.560000, 6.880000
543184, L, R, Slider, 453, 84.340000, -1.200000, 1.980000, 1.300000, 6.800000
543184, L, R, Curve, 423, 77.580000, -3.220000, -6.020000, 1.430000, 6.700000
543184, L, R, Cutter, 12, 89.270000, 2.570000, 8.580000, 1.350000, 6.900000
543184, L, L, Fourseam, 293, 90.850000, 2.380000, 9.530000, 1.220000, 6.880000
543184, L, L, Sinker, 113, 90.960000, 5.510000, 9.330000, 1.330000, 6.860000
543184, L, L, Change, 10, 84.610000, 4.230000, 8.340000, 1.330000, 6.900000
543184, L, L, Slider, 357, 85.170000, -1.220000, 2.460000, 1.140000, 6.830000
543184, L, L, Curve, 121, 77.720000, -3.020000, -6.190000, 1.340000, 6.700000
543184, L, L, Cutter, 1, 89.950000, 3.190000, 5.080000, 1.420000, 6.800000
453329, R, R, Fourseam, 465, 93.140000, -4.630000, 8.870000, -1.220000, 6.020000
453329, R, R, Sinker, 400, 92.900000, -7.620000, 6.360000, -1.200000, 5.990000
453329, R, R, Change, 246, 81.140000, -6.350000, 4.500000, -1.070000, 6.040000
453329, R, R, Curve, 282, 79.260000, 8.480000, -5.780000, -1.240000, 6.030000
453329, R, R, Cutter, 527, 89.210000, 1.080000, 5.500000, -1.380000, 5.890000
453329, R, R, Split, 1, 79.580000, -3.490000, 2.470000, -1.190000, 5.850000
453329, R, L, Fourseam, 395, 92.780000, -4.890000, 9.020000, -1.210000, 6.020000
453329, R, L, Sinker, 427, 92.550000, -7.830000, 5.980000, -1.280000, 6.000000
453329, R, L, Change, 420, 81.040000, -6.590000, 4.290000, -1.140000, 6.000000
453329, R, L, Curve, 415, 78.370000, 8.780000, -6.230000, -1.280000, 6.040000
453329, R, L, Cutter, 377, 88.920000, 1.050000, 5.630000, -1.380000, 5.920000
453329, R, L, Split, 51, 84.410000, -6.310000, 3.410000, -1.320000, 5.900000
607185, R, R, Sinker, 39, 92.160000, -8.080000, 6.340000, -1.550000, 5.950000
607185, R, R, Slider, 16, 80.730000, 1.630000, -0.120000, -1.570000, 5.870000
607185, R, R, Curve, 6, 75.660000, 4.220000, -7.500000, -1.350000, 5.960000
607185, R, L, Sinker, 50, 91.460000, -8.480000, 6.350000, -1.640000, 5.950000
607185, R, L, Change, 9, 81.630000, -5.320000, 5.390000, -1.620000, 5.860000
607185, R, L, Slider, 8, 80.490000, 2.610000, -0.630000, -1.720000, 5.880000
607185, R, L, Curve, 7, 75.050000, 5.570000, -6.310000, -1.440000, 5.970000
477132, L, R, Fourseam, 2288, 93.980000, 1.220000, 11.800000, 1.330000, 6.370000
477132, L, R, Change, 25, 88.330000, 6.200000, 9.570000, 1.630000, 6.320000
477132, L, R, Slider, 1396, 88.510000, -2.040000, 4.060000, 1.290000, 6.420000
477132, L, R, Curve, 796, 73.830000, -0.680000, -9.760000, 0.900000, 6.500000
477132, L, L, Fourseam, 949, 94.180000, 1.060000, 11.880000, 1.360000, 6.360000
477132, L, L, Change, 2, 89.300000, 3.870000, 6.850000, 1.500000, 6.430000
477132, L, L, Slider, 415, 88.990000, -1.950000, 4.340000, 1.400000, 6.390000
477132, L, L, Curve, 244, 74.170000, -0.780000, -9.800000, 0.960000, 6.480000
453385, L, R, Fourseam, 124, 92.530000, 9.730000, 6.850000, 3.660000, 6.020000
453385, L, R, Sinker, 781, 91.210000, 11.470000, 2.700000, 3.850000, 5.690000
453385, L, R, Change, 173, 84.760000, 9.580000, 1.220000, 3.820000, 5.560000
453385, L, R, Slider, 110, 81.700000, 1.990000, -1.200000, 3.640000, 5.860000
453385, L, R, Curve, 2, 85.040000, 3.250000, -0.810000, 3.780000, 5.760000
453385, L, R, Cutter, 23, 86.020000, 3.630000, 4.350000, 3.700000, 5.730000
453385, L, L, Fourseam, 31, 93.300000, 9.900000, 6.840000, 3.790000, 5.890000
453385, L, L, Sinker, 420, 92.090000, 11.440000, 2.460000, 3.850000, 5.690000
453385, L, L, Change, 8, 86.390000, 10.650000, 2.740000, 3.800000, 5.670000
453385, L, L, Slider, 71, 82.480000, 2.090000, -0.760000, 3.690000, 5.880000
453385, L, L, Curve, 7, 83.310000, 0.860000, -1.790000, 3.780000, 5.920000
453385, L, L, Cutter, 20, 86.010000, 3.600000, 4.030000, 3.780000, 5.700000
592102, R, R, Fourseam, 810, 95.450000, -5.580000, 10.790000, -1.300000, 5.940000
592102, R, R, Change, 1, 88.340000, -6.230000, 8.360000, -1.320000, 5.830000
