player_id, year, pitcher_hand, plate_appearences, hits, doubles, triples, home_runs, walks, strikeouts, intentional_walks, hit_by_pitch
628329.0, 2014, R, 32, 10, 1, 0, 2, 3, 5, 0, 1
628329.0, 2015, L, 94, 28, 5, 1, 2, 4, 15, 0, 1
628329.0, 2015, R, 195, 41, 5, 1, 3, 9, 39, 0, 0
456078.0, 2014, L, 100, 28, 4, 0, 5, 6, 24, 0, 1
456078.0, 2014, R, 317, 62, 15, 0, 8, 20, 78, 0, 6
456078.0, 2015, L, 103, 22, 3, 0, 6, 10, 32, 1, 0
456078.0, 2015, R, 275, 59, 12, 1, 13, 15, 60, 0, 6
488771.0, 2014, L, 126, 28, 7, 0, 2, 4, 40, 0, 2
488771.0, 2014, R, 386, 75, 14, 2, 12, 30, 111, 1, 7
488771.0, 2015, L, 111, 20, 5, 0, 1, 7, 38, 0, 0
488771.0, 2015, R, 264, 51, 14, 0, 10, 26, 77, 1, 2
516770.0, 2014, L, 127, 35, 9, 1, 1, 11, 24, 2, 0
516770.0, 2014, R, 442, 119, 24, 0, 13, 24, 76, 2, 4
516770.0, 2015, L, 125, 34, 7, 0, 0, 4, 20, 0, 0
516770.0, 2015, R, 453, 111, 16, 2, 11, 17, 71, 6, 5
594555.0, 2014, L, 6, 0, 0, 0, 0, 0, 3, 0, 0
594555.0, 2014, R, 30, 8, 3, 0, 1, 3, 8, 0, 2
594555.0, 2015, L, 0, 0, 0, 0, 0, 0, 0, 0, 0
594555.0, 2015, R, 4, 0, 0, 0, 0, 0, 3, 0, 0
430592.0, 2014, L, 5, 0, 0, 0, 0, 0, 2, 0, 0
430592.0, 2014, R, 4, 0, 0, 0, 0, 0, 0, 0, 0
465041.0, 2014, L, 48, 12, 2, 1, 1, 2, 15, 0, 1
465041.0, 2014, R, 114, 32, 9, 0, 1, 9, 26, 0, 4
465041.0, 2015, L, 116, 31, 2, 4, 2, 13, 22, 0, 0
465041.0, 2015, R, 394, 102, 15, 1, 5, 33, 72, 1, 8
493316.0, 2014, L, 156, 28, 5, 1, 7, 14, 36, 2, 0
493316.0, 2014, R, 489, 128, 31, 5, 15, 21, 92, 1, 3
493316.0, 2015, L, 155, 31, 4, 1, 8, 15, 42, 2, 0
493316.0, 2015, R, 521, 153, 38, 5, 27, 18, 99, 3, 5
346795.0, 2014, L, 33, 2, 1, 0, 0, 2, 3, 0, 0
346795.0, 2014, R, 225, 62, 11, 2, 2, 13, 27, 0, 0
136767.0, 2014, L, 8, 1, 0, 0, 0, 2, 2, 0, 0
136767.0, 2014, R, 73, 16, 3, 1, 3, 9, 17, 0, 0
455139.0, 2014, L, 105, 22, 2, 0, 6, 9, 22, 0, 1
455139.0, 2014, R, 233, 51, 13, 0, 7, 8, 49, 1, 6
455139.0, 2015, L, 95, 22, 5, 1, 4, 9, 22, 0, 2
455139.0, 2015, R, 178, 32, 11, 0, 6, 19, 40, 0, 3
502082.0, 2014, L, 121, 32, 4, 1, 1, 10, 24, 1, 0
502082.0, 2014, R, 412, 102, 25, 0, 12, 29, 75, 2, 8
502082.0, 2015, L, 65, 14, 2, 0, 1, 5, 9, 0, 0
502082.0, 2015, R, 297, 68, 17, 1, 6, 18, 60, 3, 1
574831.0, 2014, L, 92, 16, 2, 1, 4, 12, 20, 0, 0
574831.0, 2014, R, 188, 30, 4, 0, 5, 9, 49, 0, 3
574831.0, 2015, R, 1, 0, 0, 0, 0, 0, 1, 0, 0
425783.0, 2014, L, 161, 33, 4, 0, 4, 15, 50, 1, 4
425783.0, 2014, R, 368, 77, 15, 1, 9, 43, 81, 2, 8
425783.0, 2015, L, 248, 50, 9, 1, 6, 24, 54, 0, 8
425783.0, 2015, R, 405, 103, 23, 2, 16, 52, 93, 1, 7
465674.0, 2014, L, 10, 1, 0, 0, 0, 0, 2, 0, 0
465674.0, 2014, R, 39, 9, 2, 0, 0, 0, 7, 0, 1
465674.0, 2015, L, 47, 9, 2, 0, 0, 2, 14, 0, 1
465674.0, 2015, R, 104, 28, 6, 1, 1, 0, 24, 0, 1
502182.0, 2014, L, 7, 1, 1, 0, 0, 0, 1, 0, 0
502182.0, 2014, R, 90, 19, 7, 1, 0, 8, 18, 1, 0
502182.0, 2015, L, 8, 3, 0, 0, 0, 0, 0, 0, 0
502182.0, 2015, R, 97, 26, 4, 2, 2, 4, 13, 1, 0
458085.0, 2014, L, 105, 22, 4, 0, 2, 13, 19, 0, 1
458085.0, 2014, R, 327, 87, 24, 5, 7, 26, 62, 2, 2
458085.0, 2015, L, 49, 5, 1, 0, 0, 4, 11, 0, 1
458085.0, 2015, R, 454, 105, 24, 6, 16, 54, 83, 6, 2
499624.0, 2014, L, 77, 15, 4, 0, 1, 6, 24, 1, 0
499624.0, 2014, R, 143, 32, 9, 0, 5, 8, 42, 0, 1
499624.0, 2015, L, 99, 28, 3, 0, 7, 8, 26, 0, 0
499624.0, 2015, R, 261, 79, 16, 1, 8, 14, 70, 0, 3
607385.0, 2014, L, 5, 1, 0, 0, 0, 0, 0, 0, 0
607385.0, 2014, R, 20, 5, 0, 0, 1, 1, 4, 0, 0
607385.0, 2015, L, 14, 4, 1, 0, 0, 0, 2, 0, 0
607385.0, 2015, R, 193, 47, 10, 3, 4, 13, 41, 0, 1
518568.0, 2014, L, 19, 6, 1, 0, 0, 2, 1, 0, 0
518568.0, 2014, R, 30, 9, 4, 1, 0, 1, 3, 0, 0
518568.0, 2015, L, 39, 12, 1, 0, 0, 3, 5, 0, 0
518568.0, 2015, R, 80, 19, 4, 0, 0, 8, 12, 0, 0
502125.0, 2014, L, 22, 6, 2, 0, 0, 2, 8, 0, 0
502125.0, 2014, R, 127, 25, 8, 3, 2, 6, 37, 0, 1
624424.0, 2015, L, 15, 3, 0, 0, 0, 1, 3, 0, 0
624424.0, 2015, R, 179, 44, 14, 0, 9, 16, 36, 0, 1
474233.0, 2014, L, 24, 3, 0, 0, 0, 7, 4, 0, 0
474233.0, 2014, R, 236, 48, 12, 0, 4, 15, 53, 0, 2
474233.0, 2015, L, 113, 17, 5, 0, 4, 11, 33, 0, 2
474233.0, 2015, R, 116, 29, 6, 0, 7, 12, 30, 0, 0
468429.0, 2014, L, 1, 0, 0, 0, 0, 0, 0, 0, 0
468429.0, 2014, R, 3, 0, 0, 0, 0, 0, 1, 0, 0
449786.0, 2014, L, 78, 16, 2, 0, 2, 3, 18, 0, 2
449786.0, 2014, R, 112, 24, 4, 0, 4, 11, 19, 0, 1
449786.0, 2015, L, 37, 8, 2, 0, 1, 1, 10, 0, 0
449786.0, 2015, R, 84, 11, 2, 0, 2, 5, 30, 0, 4
621043.0, 2015, L, 140, 34, 8, 0, 9, 14, 21, 1, 0
621043.0, 2015, R, 292, 74, 14, 1, 13, 26, 57, 1, 1
592230.0, 2015, L, 21, 3, 0, 0, 0, 1, 6, 0, 0
592230.0, 2015, R, 31, 5, 2, 0, 1, 4, 13, 0, 0
518577.0, 2014, L, 137, 36, 8, 1, 3, 10, 27, 0, 2
518577.0, 2014, R, 156, 29, 2, 0, 2, 16, 47, 0, 3
518577.0, 2015, L, 41, 9, 0, 1, 1, 1, 8, 0, 0
518577.0, 2015, R, 33, 4, 2, 0, 0, 3, 11, 0, 0
446359.0, 2014, L, 116, 28, 5, 1, 2, 9, 16, 2, 0
446359.0, 2014, R, 427, 84, 13, 4, 2, 16, 63, 1, 7
446359.0, 2015, L, 52, 15, 2, 0, 3, 4, 3, 1, 0
446359.0, 2015, R, 162, 35, 8, 1, 6, 10, 26, 0, 2
501800.0, 2014, L, 130, 28, 10, 1, 3, 9, 31, 0, 0
501800.0, 2014, R, 375, 71, 10, 0, 5, 26, 82, 0, 7
501800.0, 2015, L, 30, 6, 1, 0, 1, 3, 8, 0, 0
501800.0, 2015, R, 58, 6, 0, 0, 0, 4, 18, 0, 2
543063.0, 2014, L, 178, 49, 8, 4, 3, 20, 39, 1, 1
543063.0, 2014, R, 386, 72, 12, 6, 7, 39, 90, 9, 1
543063.0, 2015, L, 152, 37, 10, 1, 4, 5, 40, 0, 2
543063.0, 2015, R, 409, 93, 23, 3, 17, 34, 79, 9, 9
408307.0, 2014, L, 64, 18, 4, 0, 2, 4, 9, 0, 2
408307.0, 2014, R, 306, 85, 10, 3, 6, 12, 46, 0, 4
408307.0, 2015, L, 30, 8, 1, 0, 0, 2, 6, 0, 0
408307.0, 2015, R, 163, 40, 8, 2, 4, 8, 35, 1, 0
424825.0, 2014, L, 164, 34, 7, 0, 4, 13, 22, 1, 0
424825.0, 2014, R, 372, 80, 14, 3, 5, 53, 44, 1, 0
424825.0, 2015, L, 43, 8, 3, 0, 0, 3, 6, 0, 0
424825.0, 2015, R, 96, 14, 3, 0, 0, 10, 19, 0, 0
543068.0, 2014, L, 97, 24, 7, 0, 4, 4, 19, 0, 0
543068.0, 2014, R, 156, 38, 5, 1, 7, 6, 42, 0, 1
543068.0, 2015, L, 133, 33, 5, 1, 3, 5, 21, 1, 0
543068.0, 2015, R, 271, 66, 12, 0, 13, 12, 61, 0, 5
443558.0, 2014, L, 162, 43, 9, 1, 8, 22, 29, 4, 1
443558.0, 2014, R, 516, 123, 23, 1, 32, 33, 111, 4, 4
443558.0, 2015, L, 191, 60, 9, 1, 14, 23, 41, 7, 0
443558.0, 2015, R, 464, 118, 13, 0, 30, 36, 123, 2, 5
488810.0, 2014, L, 44, 6, 1, 0, 0, 4, 7, 0, 0
488810.0, 2014, R, 106, 21, 4, 0, 1, 9, 21, 1, 0
488810.0, 2015, L, 30, 6, 1, 0, 0, 3, 7, 0, 0
488810.0, 2015, R, 121, 23, 6, 1, 2, 3, 25, 0, 0
150212.0, 2014, L, 58, 21, 5, 0, 5, 7, 8, 0, 0
150212.0, 2014, R, 147, 42, 10, 1, 5, 7, 22, 0, 0
150212.0, 2015, L, 112, 27, 4, 0, 1, 11, 21, 0, 2
150212.0, 2015, R, 296, 71, 14, 1, 9, 13, 67, 0, 2
518586.0, 2014, L, 65, 10, 3, 1, 0, 5, 16, 1, 1
518586.0, 2014, R, 168, 31, 4, 1, 3, 7, 46, 1, 4
592239.0, 2015, L, 11, 2, 1, 0, 0, 0, 4, 0, 1
592239.0, 2015, R, 82, 17, 3, 0, 0, 5, 13, 1, 1
596144.0, 2015, L, 21, 5, 2, 0, 0, 1, 4, 0, 0
596144.0, 2015, R, 29, 5, 0, 1, 1, 3, 5, 0, 0
458668.0, 2014, L, 24, 3, 0, 0, 1, 4, 7, 0, 0
458668.0, 2014, R, 108, 23, 2, 0, 1, 10, 39, 1, 0
458668.0, 2015, L, 2, 0, 0, 0, 0, 0, 1, 0, 0
458668.0, 2015, R, 2, 0, 0, 0, 0, 0, 1, 0, 0
488818.0, 2014, L, 0, 0, 0, 0, 0, 0, 0, 0, 0
488818.0, 2014, R, 0, 0, 0, 0, 0, 0, 0, 0, 0
488818.0, 2015, L, 13, 3, 0, 1, 0, 0, 5, 0, 0
488818.0, 2015, R, 5, 0, 0, 0, 0, 1, 2, 0, 0
518595.0, 2014, L, 106, 24, 8, 0, 3, 7, 21, 3, 0
518595.0, 2014, R, 315, 69, 14, 3, 10, 25, 43, 2, 2
518595.0, 2015, L, 52, 15, 4, 0, 4, 7, 6, 0, 0
518595.0, 2015, R, 216, 49, 10, 1, 8, 16, 43, 0, 4
448801.0, 2014, L, 165, 28, 7, 0, 9, 10, 51, 0, 5
448801.0, 2014, R, 360, 60, 9, 0, 17, 50, 122, 9, 4
448801.0, 2015, L, 209, 51, 8, 0, 10, 16, 58, 0, 2
448801.0, 2015, R, 461, 99, 23, 0, 37, 68, 150, 6, 6
501981.0, 2014, L, 136, 32, 9, 0, 6, 8, 33, 0, 1
501981.0, 2014, R, 413, 90, 28, 2, 16, 24, 89, 0, 9
501981.0, 2015, L, 118, 22, 5, 0, 6, 13, 34, 0, 0
501981.0, 2015, R, 322, 75, 11, 2, 21, 31, 88, 1, 1
434658.0, 2014, L, 157, 53, 14, 2, 4, 7, 26, 0, 0
434658.0, 2014, R, 337, 77, 13, 0, 4, 15, 49, 0, 5
434658.0, 2015, L, 151, 34, 5, 5, 5, 10, 39, 0, 1
434658.0, 2015, R, 219, 54, 11, 6, 3, 12, 37, 0, 2
457477.0, 2014, L, 95, 12, 2, 2, 0, 4, 26, 0, 2
457477.0, 2014, R, 433, 108, 22, 6, 8, 35, 93, 2, 4
457477.0, 2015, L, 51, 7, 0, 2, 0, 3, 18, 0, 1
457477.0, 2015, R, 314, 78, 17, 5, 7, 28, 66, 3, 4
543094.0, 2014, R, 5, 0, 0, 0, 0, 0, 3, 0, 0
543094.0, 2015, L, 7, 0, 0, 0, 0, 1, 3, 0, 0
543094.0, 2015, R, 29, 6, 1, 1, 0, 6, 6, 0, 0
430203.0, 2014, L, 9, 1, 0, 0, 0, 1, 1, 0, 1
430203.0, 2014, R, 264, 58, 15, 2, 6, 29, 42, 1, 4
430203.0, 2015, L, 12, 1, 0, 0, 0, 0, 0, 0, 0
430203.0, 2015, R, 305, 66, 9, 2, 5, 21, 52, 1, 6
474443.0, 2015, L, 62, 15, 3, 0, 2, 4, 16, 0, 0
474443.0, 2015, R, 160, 34, 7, 2, 2, 15, 39, 0, 1
544925.0, 2014, L, 20, 3, 0, 0, 0, 4, 4, 0, 1
544925.0, 2014, R, 154, 35, 11, 0, 0, 17, 30, 0, 0
544925.0, 2015, L, 14, 2, 2, 0, 0, 1, 0, 0, 0
544925.0, 2015, R, 96, 23, 4, 1, 5, 8, 20, 0, 0
456121.0, 2014, L, 164, 33, 5, 2, 1, 14, 31, 0, 0
456121.0, 2014, R, 194, 43, 7, 2, 2, 11, 39, 0, 0
456121.0, 2015, L, 85, 16, 5, 1, 0, 9, 25, 1, 0
456121.0, 2015, R, 146, 41, 6, 0, 3, 6, 31, 0, 1
518614.0, 2014, L, 40, 12, 2, 0, 0, 6, 3, 0, 1
518614.0, 2014, R, 144, 27, 9, 0, 0, 14, 30, 0, 1
518614.0, 2015, L, 28, 4, 1, 0, 0, 3, 5, 0, 0
518614.0, 2015, R, 181, 34, 2, 2, 5, 17, 40, 6, 0
592261.0, 2015, L, 171, 42, 11, 2, 1, 18, 41, 1, 2
592261.0, 2015, R, 321, 69, 11, 8, 1, 35, 60, 0, 1
435622.0, 2014, L, 163, 41, 10, 0, 5, 13, 41, 0, 0
435622.0, 2014, R, 485, 110, 16, 3, 19, 33, 142, 0, 6
435622.0, 2015, L, 132, 29, 7, 0, 5, 13, 31, 0, 0
435622.0, 2015, R, 509, 107, 20, 2, 14, 32, 156, 0, 3
553869.0, 2015, R, 2, 0, 0, 0, 0, 0, 1, 0, 0
543105.0, 2015, L, 2, 0, 0, 0, 0, 0, 0, 0, 0
543105.0, 2015, R, 6, 2, 0, 0, 0, 0, 3, 0, 0
447736.0, 2014, L, 14, 3, 0, 0, 0, 2, 4, 0, 0
447736.0, 2014, R, 98, 19, 4, 0, 2, 10, 34, 0, 0
572816.0, 2014, L, 98, 23, 6, 0, 3, 7, 26, 0, 0
572816.0, 2014, R, 380, 113, 21, 6, 21, 30, 75, 6, 1
572816.0, 2015, L, 59, 15, 5, 0, 0, 3, 19, 0, 0
572816.0, 2015, R, 175, 53, 13, 2, 10, 7, 37, 0, 0
518618.0, 2014, L, 23, 3, 1, 0, 0, 0, 7, 0, 1
518618.0, 2014, R, 160, 33, 5, 2, 5, 13, 31, 0, 9
518618.0, 2015, L, 51, 8, 0, 0, 1, 2, 20, 0, 4
518618.0, 2015, R, 238, 56, 14, 3, 9, 21, 45, 2, 9
594694.0, 2015, L, 3, 0, 0, 0, 0, 0, 0, 0, 0
594694.0, 2015, R, 8, 2, 0, 0, 0, 0, 2, 0, 0
425785.0, 2014, L, 2, 1, 0, 0, 0, 0, 0, 0, 0
425785.0, 2014, R, 41, 6, 1, 0, 0, 1, 8, 0, 0
518625.0, 2014, L, 170, 38, 6, 0, 6, 9, 33, 2, 1
518625.0, 2014, R, 437, 83, 11, 0, 10, 20, 92, 0, 4
518626.0, 2014, L, 179, 42, 10, 1, 14, 24, 25, 3, 2
518626.0, 2014, R, 516, 113, 21, 1, 15, 52, 105, 2, 5
518626.0, 2015, L, 138, 35, 12, 0, 9, 18, 23, 0, 1
518626.0, 2015, R, 573, 149, 29, 2, 32, 55, 110, 0, 5
425491.0, 2014, L, 30, 5, 0, 0, 1, 0, 10, 0, 0
425491.0, 2014, R, 136, 26, 4, 0, 4, 7, 39, 1, 1
572821.0, 2014, L, 207, 48, 13, 0, 8, 19, 41, 1, 2
572821.0, 2014, R, 500, 97, 20, 1, 15, 70, 88, 0, 7
572821.0, 2015, L, 206, 42, 13, 2, 7, 23, 37, 2, 1
572821.0, 2015, R, 498, 106, 26, 2, 21, 38, 111, 0, 6
452220.0, 2014, L, 67, 8, 3, 0, 0, 5, 22, 0, 0
452220.0, 2014, R, 233, 36, 11, 1, 7, 22, 53, 3, 0
452220.0, 2015, L, 94, 20, 5, 0, 3, 7, 20, 1, 0
452220.0, 2015, R, 334, 57, 11, 1, 14, 30, 51, 0, 1
592273.0, 2015, L, 23, 7, 1, 0, 2, 0, 3, 0, 0
592273.0, 2015, R, 36, 5, 2, 0, 0, 2, 5, 0, 1
446263.0, 2014, L, 125, 20, 2, 0, 2, 11, 41, 0, 2
446263.0, 2014, R, 471, 110, 25, 0, 28, 58, 94, 8, 7
446263.0, 2015, L, 132, 35, 11, 0, 7, 7, 42, 0, 2
446263.0, 2015, R, 422, 80, 22, 0, 20, 59, 96, 7, 12
622110.0, 2014, L, 33, 12, 1, 0, 0, 1, 5, 0, 2
622110.0, 2014, R, 31, 4, 1, 0, 0, 0, 9, 0, 0
622110.0, 2015, L, 156, 37, 3, 1, 3, 8, 19, 0, 1
622110.0, 2015, R, 456, 132, 25, 5, 9, 22, 77, 0, 4
276055.0, 2014, L, 71, 9, 1, 0, 2, 10, 21, 0, 1
276055.0, 2014, R, 440, 85, 17, 0, 20, 61, 138, 5, 6
594807.0, 2014, L, 42, 7, 0, 0, 1, 3, 11, 0, 1
594807.0, 2014, R, 35, 7, 2, 0, 2, 0, 9, 0, 0
594807.0, 2015, L, 19, 3, 1, 0, 0, 1, 6, 0, 1
594807.0, 2015, R, 53, 11, 1, 0, 5, 5, 20, 1, 1
502481.0, 2014, L, 57, 13, 0, 1, 0, 5, 13, 0, 0
502481.0, 2014, R, 233, 57, 4, 3, 1, 17, 39, 0, 0
502481.0, 2015, L, 41, 8, 2, 0, 0, 3, 8, 0, 1
502481.0, 2015, R, 184, 42, 6, 6, 2, 11, 29, 0, 3
594809.0, 2014, L, 150, 40, 5, 1, 0, 14, 24, 0, 2
594809.0, 2014, R, 388, 106, 21, 9, 1, 29, 59, 0, 3
594809.0, 2015, L, 185, 45, 5, 2, 0, 8, 33, 0, 7
594809.0, 2015, R, 504, 130, 23, 7, 14, 50, 98, 2, 7
454560.0, 2014, L, 85, 14, 1, 0, 2, 18, 14, 0, 1
454560.0, 2014, R, 262, 40, 8, 0, 1, 35, 43, 5, 3
454560.0, 2015, L, 94, 20, 5, 0, 5, 17, 13, 0, 0
454560.0, 2015, R, 123, 23, 4, 0, 2, 15, 25, 1, 1
407885.0, 2014, L, 91, 16, 3, 0, 0, 6, 14, 2, 1
407885.0, 2014, R, 111, 16, 3, 0, 0, 8, 24, 1, 3
453056.0, 2014, L, 197, 54, 12, 2, 5, 16, 36, 2, 0
453056.0, 2014, R, 438, 102, 15, 3, 11, 33, 57, 3, 3
453056.0, 2015, L, 173, 39, 5, 0, 2, 12, 35, 0, 5
453056.0, 2015, R, 328, 77, 10, 2, 5, 23, 51, 1, 2
518653.0, 2014, L, 2, 0, 0, 0, 0, 1, 1, 0, 0
518653.0, 2014, R, 10, 2, 0, 0, 0, 0, 3, 0, 0
518653.0, 2015, L, 54, 14, 3, 0, 1, 7, 4, 1, 0
518653.0, 2015, R, 104, 15, 2, 0, 1, 5, 21, 0, 0
429665.0, 2014, L, 112, 25, 5, 1, 5, 17, 14, 2, 0
429665.0, 2014, R, 430, 103, 22, 1, 29, 45, 68, 4, 2
429665.0, 2015, L, 118, 26, 4, 0, 6, 15, 25, 0, 1
429665.0, 2015, R, 506, 120, 27, 0, 33, 62, 73, 5, 8
444876.0, 2014, L, 155, 46, 9, 2, 2, 6, 25, 1, 1
444876.0, 2014, R, 465, 119, 25, 3, 1, 17, 58, 0, 5
444876.0, 2015, L, 196, 47, 7, 1, 1, 13, 23, 0, 0
444876.0, 2015, R, 466, 110, 13, 4, 2, 13, 52, 1, 8
500871.0, 2014, L, 137, 43, 13, 0, 4, 5, 24, 0, 1
500871.0, 2014, R, 328, 76, 22, 2, 2, 19, 69, 1, 1
500871.0, 2015, L, 138, 36, 7, 0, 7, 5, 30, 0, 0
500871.0, 2015, R, 308, 71, 24, 4, 5, 23, 56, 1, 2
488862.0, 2014, L, 124, 30, 5, 0, 1, 13, 14, 1, 0
488862.0, 2014, R, 405, 93, 13, 0, 6, 30, 46, 2, 4
488862.0, 2015, L, 132, 38, 3, 0, 2, 11, 18, 0, 0
488862.0, 2015, R, 459, 130, 22, 1, 7, 34, 52, 0, 8
457787.0, 2014, L, 115, 31, 8, 1, 3, 8, 25, 3, 4
457787.0, 2014, R, 249, 42, 6, 2, 5, 10, 97, 2, 8
457787.0, 2015, L, 99, 23, 4, 0, 3, 10, 24, 0, 1
457787.0, 2015, R, 313, 65, 17, 1, 10, 23, 82, 5, 5
444843.0, 2014, L, 51, 10, 2, 0, 0, 4, 14, 0, 1
444843.0, 2014, R, 329, 75, 15, 6, 4, 27, 60, 3, 5
444843.0, 2015, L, 48, 9, 2, 0, 0, 2, 14, 0, 0
444843.0, 2015, R, 397, 107, 18, 7, 14, 41, 61, 2, 4
458252.0, 2014, L, 12, 0, 0, 0, 0, 0, 1, 0, 0
458252.0, 2014, R, 23, 3, 0, 0, 0, 4, 4, 1, 0
605227.0, 2015, L, 55, 10, 3, 0, 0, 5, 18, 0, 1
605227.0, 2015, R, 114, 15, 2, 1, 2, 2, 28, 0, 2
543148.0, 2014, L, 25, 4, 0, 0, 0, 2, 4, 0, 1
543148.0, 2014, R, 53, 4, 3, 0, 1, 1, 14, 0, 0
425902.0, 2014, L, 64, 14, 4, 0, 2, 3, 7, 0, 1
425902.0, 2014, R, 114, 23, 4, 0, 1, 22, 17, 11, 1
425902.0, 2015, L, 282, 64, 11, 0, 9, 22, 51, 3, 5
425902.0, 2015, R, 411, 123, 17, 0, 14, 42, 37, 11, 6
408210.0, 2014, L, 27, 4, 1, 0, 0, 4, 7, 0, 0
408210.0, 2014, R, 49, 9, 2, 0, 0, 10, 8, 0, 1
475247.0, 2014, L, 49, 8, 1, 0, 3, 3, 17, 0, 0
475247.0, 2014, R, 263, 54, 14, 1, 4, 19, 51, 2, 5
475247.0, 2015, L, 63, 10, 3, 2, 0, 1, 18, 0, 4
475247.0, 2015, R, 238, 44, 5, 1, 9, 25, 63, 2, 0
570717.0, 2015, L, 4, 1, 0, 0, 0, 0, 1, 0, 0
570717.0, 2015, R, 29, 6, 1, 0, 0, 0, 3, 0, 0
527038.0, 2014, L, 66, 7, 3, 0, 0, 6, 13, 1, 1
527038.0, 2014, R, 208, 58, 10, 1, 6, 6, 18, 1, 0
527038.0, 2015, L, 107, 31, 8, 0, 7, 6, 15, 2, 1
527038.0, 2015, R, 403, 96, 14, 0, 9, 13, 48, 0, 3
465753.0, 2014, L, 31, 3, 0, 0, 0, 3, 6, 0, 0
465753.0, 2014, R, 55, 4, 1, 1, 0, 5, 16, 0, 0
465753.0, 2015, L, 7, 1, 0, 1, 0, 0, 4, 0, 0
465753.0, 2015, R, 18, 1, 0, 0, 0, 2, 8, 0, 0
452095.0, 2014, L, 111, 27, 2, 0, 6, 2, 40, 0, 3
452095.0, 2014, R, 331, 71, 14, 1, 9, 23, 119, 0, 5
452095.0, 2015, L, 73, 17, 4, 0, 1, 8, 18, 0, 2
452095.0, 2015, R, 288, 62, 8, 0, 8, 13, 86, 0, 4
523253.0, 2014, L, 156, 34, 7, 1, 5, 11, 37, 0, 1
523253.0, 2014, R, 180, 33, 5, 0, 1, 14, 34, 0, 3
523253.0, 2015, L, 193, 50, 16, 2, 10, 19, 31, 1, 3
523253.0, 2015, R, 422, 102, 17, 0, 7, 36, 80, 1, 11
451594.0, 2014, L, 124, 35, 7, 1, 2, 17, 19, 1, 0
451594.0, 2014, R, 381, 85, 14, 3, 6, 49, 89, 1, 3
451594.0, 2015, L, 154, 44, 7, 0, 4, 16, 31, 1, 1
451594.0, 2015, R, 536, 105, 22, 8, 13, 68, 123, 0, 4
425796.0, 2014, L, 16, 2, 0, 0, 0, 2, 3, 0, 0
425796.0, 2014, R, 12, 0, 0, 0, 0, 1, 4, 0, 0
425796.0, 2015, L, 141, 33, 7, 0, 3, 6, 35, 0, 0
425796.0, 2015, R, 202, 51, 9, 1, 10, 7, 42, 0, 1
464433.0, 2014, L, 49, 5, 0, 0, 1, 3, 21, 0, 2
464433.0, 2014, R, 271, 58, 16, 2, 15, 24, 95, 0, 1
596748.0, 2014, L, 33, 4, 0, 0, 0, 1, 9, 0, 0
596748.0, 2014, R, 25, 6, 2, 0, 0, 0, 4, 0, 0
596748.0, 2015, L, 83, 16, 1, 0, 5, 11, 17, 1, 3
596748.0, 2015, R, 252, 69, 21, 1, 9, 15, 35, 1, 1
435623.0, 2014, L, 77, 23, 2, 0, 0, 1, 8, 0, 0
435623.0, 2014, R, 159, 34, 6, 0, 1, 5, 18, 0, 7
435623.0, 2015, L, 6, 2, 0, 0, 0, 0, 1, 0, 0
435623.0, 2015, R, 7, 0, 0, 0, 0, 1, 2, 0, 0
545338.0, 2014, L, 17, 2, 0, 0, 0, 1, 7, 0, 1
545338.0, 2014, R, 73, 11, 2, 1, 1, 5, 25, 0, 0
545338.0, 2015, L, 33, 6, 3, 0, 0, 3, 10, 0, 0
545338.0, 2015, R, 76, 10, 1, 1, 3, 4, 27, 0, 0
453943.0, 2014, L, 145, 32, 7, 0, 4, 18, 32, 1, 0
453943.0, 2014, R, 515, 131, 15, 1, 25, 34, 107, 1, 7
453943.0, 2015, L, 163, 40, 11, 0, 14, 9, 37, 2, 0
453943.0, 2015, R, 515, 118, 32, 1, 21, 35, 100, 1, 7
518692.0, 2014, L, 212, 47, 8, 1, 5, 24, 48, 0, 5
518692.0, 2014, R, 496, 128, 35, 3, 13, 66, 97, 4, 3
518692.0, 2015, L, 138, 25, 8, 0, 1, 20, 39, 0, 2
518692.0, 2015, R, 343, 90, 19, 0, 17, 36, 59, 4, 5
501896.0, 2014, L, 114, 32, 11, 0, 2, 12, 19, 0, 0
501896.0, 2014, R, 397, 88, 14, 1, 8, 26, 105, 0, 6
501896.0, 2015, L, 125, 23, 6, 0, 5, 14, 24, 0, 2
501896.0, 2015, R, 345, 86, 21, 0, 9, 17, 83, 0, 10
453539.0, 2014, L, 111, 26, 6, 1, 0, 11, 13, 1, 0
453539.0, 2014, R, 291, 58, 10, 3, 4, 32, 50, 1, 0
453539.0, 2015, L, 54, 5, 1, 0, 1, 5, 12, 0, 2
453539.0, 2015, R, 271, 52, 15, 3, 1, 25, 43, 1, 0
279577.0, 2014, L, 5, 1, 0, 0, 0, 0, 1, 0, 0
279577.0, 2014, R, 32, 5, 0, 1, 0, 2, 6, 0, 0
608336.0, 2015, L, 39, 5, 0, 0, 2, 2, 23, 0, 0
608336.0, 2015, R, 84, 17, 3, 1, 4, 13, 34, 3, 0
520471.0, 2014, L, 45, 8, 1, 1, 1, 0, 8, 0, 0
520471.0, 2014, R, 83, 13, 2, 0, 3, 8, 22, 0, 0
520471.0, 2015, L, 163, 44, 4, 0, 0, 4, 25, 0, 0
520471.0, 2015, R, 440, 103, 10, 5, 7, 26, 78, 1, 3
